datetime,1A-NorthZone-DBT
2021-08-21 13:15:00,21.427787441666663
2021-08-21 13:30:00,21.41976731666666
2021-08-21 13:45:00,21.43620253333332
2021-08-21 14:00:00,21.42840344166667
2021-08-21 14:15:00,21.47402265
2021-08-21 14:30:00,21.49605735833333
2021-08-21 14:45:00,21.538062350000004
2021-08-21 15:00:00,21.548673800000003
2021-08-21 15:15:00,21.57499389166665
2021-08-21 15:30:00,21.578066641666663
2021-08-21 15:45:00,21.59720793333333
2021-08-21 16:00:00,21.601006733333325
2021-08-21 16:15:00,21.592722191666663
2021-08-21 16:30:00,21.598281166666663
2021-08-21 16:45:00,21.610058316666667
2021-08-21 17:00:00,21.658860866666668
2021-08-21 17:15:00,21.608245333333343
2021-08-21 17:30:00,21.555919666666664
2021-08-21 17:45:00,21.560053233333345
2021-08-21 18:00:00,21.547796991666665
2021-08-21 18:15:00,21.329524500000005
2021-08-21 18:30:00,21.066881525
2021-08-21 18:45:00,20.89046224999999
2021-08-21 19:00:00,20.85159160833333
2021-08-21 19:15:00,21.055662041666668
2021-08-21 19:30:00,21.17514065833334
2021-08-21 19:45:00,21.2337665
2021-08-21 20:00:00,21.225996325
2021-08-21 20:15:00,21.29657149166667
2021-08-21 20:30:00,21.31805165
2021-08-21 20:45:00,21.331752450000003
2021-08-21 21:00:00,21.3413241
2021-08-21 21:15:00,21.302582099999995
2021-08-21 21:30:00,21.3132573
2021-08-21 21:45:00,21.29737744166666
2021-08-21 22:00:00,21.314052149999995
2021-08-21 22:15:00,20.694952808333333
2021-08-21 22:30:00,20.498311908333328
2021-08-21 22:45:00,20.404751716666667
2021-08-21 23:00:00,20.409099666666663
2021-08-21 23:15:00,20.381305575000003
2021-08-21 23:30:00,20.41467883333333
2021-08-21 23:45:00,20.427206
2021-08-22 00:00:00,20.414753283333333
2021-08-22 00:15:00,20.456165200000004
