datetime,1B-NorthZone-DBT
2021-08-20 12:45:00,22.418937858333333
2021-08-20 13:00:00,22.354828025
2021-08-20 13:15:00,22.297488633333337
2021-08-20 13:30:00,22.156988575
2021-08-20 13:45:00,22.03852569166667
2021-08-20 14:00:00,21.9581268
2021-08-20 14:15:00,21.972867941666667
2021-08-20 14:30:00,22.07513625
2021-08-20 14:45:00,22.1597264
2021-08-20 15:00:00,22.22732639166665
2021-08-20 15:15:00,22.25673835833333
2021-08-20 15:30:00,22.301868875
2021-08-20 15:45:00,22.36231066666668
2021-08-20 16:00:00,22.40062945833334
2021-08-20 16:15:00,22.426634783333338
2021-08-20 16:30:00,22.441980075
2021-08-20 16:45:00,22.48580933333333
2021-08-20 17:00:00,22.512626775
2021-08-20 17:15:00,22.464660949999992
2021-08-20 17:30:00,22.433704625000008
2021-08-20 17:45:00,22.42197911666666
2021-08-20 18:00:00,22.414807133333337
2021-08-20 18:15:00,22.416749100000008
2021-08-20 18:30:00,22.410978775
2021-08-20 18:45:00,22.40324170000001
2021-08-20 19:00:00,22.347723708333337
2021-08-20 19:15:00,22.26149259166666
2021-08-20 19:30:00,22.088654524999992
2021-08-20 19:45:00,21.978586741666668
2021-08-20 20:00:00,21.8829978
2021-08-20 20:15:00,21.839221591666664
2021-08-20 20:30:00,21.791667925
2021-08-20 20:45:00,21.746890141666658
2021-08-20 21:00:00,21.72762488333333
2021-08-20 21:15:00,21.68035023333334
2021-08-20 21:30:00,21.613328433333336
2021-08-20 21:45:00,21.59077385833334
2021-08-20 22:00:00,21.531164991666664
2021-08-20 22:15:00,21.49696260833334
2021-08-20 22:30:00,21.46064170833333
2021-08-20 22:45:00,21.43604698333333
2021-08-20 23:00:00,21.40228204166667
2021-08-20 23:15:00,21.41140394166668
2021-08-20 23:30:00,21.395466141666663
2021-08-20 23:45:00,21.37408089166668
2021-08-21 00:00:00,21.35620258333333
2021-08-21 00:15:00,21.33611630833333
2021-08-21 00:30:00,21.318593183333338
2021-08-21 00:45:00,21.28289461666667
2021-08-21 01:00:00,21.26454916666666
2021-08-21 01:15:00,21.24636528333334
2021-08-21 01:30:00,21.20767425
2021-08-21 01:45:00,21.194417375
2021-08-21 02:00:00,21.18663395833333
2021-08-21 02:15:00,21.1470676
2021-08-21 02:30:00,21.12445239166667
2021-08-21 02:45:00,21.106758433333333
2021-08-21 03:00:00,21.101672125000007
2021-08-21 03:15:00,21.066504816666672
2021-08-21 03:30:00,21.04109075
2021-08-21 03:45:00,21.018463399999995
2021-08-21 04:00:00,21.00789074166667
2021-08-21 04:15:00,20.99097539166667
2021-08-21 04:30:00,20.96046401666667
2021-08-21 04:45:00,20.95464255
2021-08-21 05:00:00,20.950350650000004
2021-08-21 05:15:00,20.912584116666668
2021-08-21 05:30:00,20.9015081
2021-08-21 05:45:00,20.8990727
2021-08-21 06:00:00,20.863793475000005
2021-08-21 06:15:00,20.86164915
2021-08-21 06:30:00,20.831419083333337
2021-08-21 06:45:00,20.81153461666668
2021-08-21 07:00:00,20.81027918333333
2021-08-21 07:15:00,21.081303916666663
2021-08-21 07:30:00,21.46066659166667
2021-08-21 07:45:00,21.585903991666672
2021-08-21 08:00:00,21.519999091666666
2021-08-21 08:15:00,21.580718675
2021-08-21 08:30:00,21.65424680833333
2021-08-21 08:45:00,21.7127621
2021-08-21 09:00:00,21.764286841666664
2021-08-21 09:15:00,21.82054353333334
2021-08-21 09:30:00,21.86290206666668
2021-08-21 09:45:00,21.90544764166667
2021-08-21 10:00:00,21.928280591666667
2021-08-21 10:15:00,21.969486083333333
2021-08-21 10:30:00,22.01259386666667
2021-08-21 10:45:00,22.02780583333334
2021-08-21 11:00:00,22.09600698333334
2021-08-21 11:15:00,22.14891902499999
2021-08-21 11:30:00,22.178646308333327
2021-08-21 11:45:00,22.18613195
2021-08-21 12:00:00,22.21897470833333
2021-08-21 12:15:00,22.249431375
2021-08-21 12:30:00,22.262383466666662
2021-08-21 12:45:00,22.29356195
2021-08-21 13:00:00,22.328916366666657
2021-08-21 13:15:00,22.271063850000008
2021-08-21 13:30:00,22.18864891666666
2021-08-21 13:45:00,22.16177359166667
2021-08-21 14:00:00,22.07502715833333
2021-08-21 14:15:00,22.0970593
2021-08-21 14:30:00,22.220535933333327
2021-08-21 14:45:00,22.30496375833332
2021-08-21 15:00:00,22.36430735833334
2021-08-21 15:15:00,22.414605375
2021-08-21 15:30:00,22.470921641666667
2021-08-21 15:45:00,22.507051133333324
2021-08-21 16:00:00,22.524313424999995
2021-08-21 16:15:00,22.57409025833333
2021-08-21 16:30:00,22.595480725
2021-08-21 16:45:00,22.64370150833333
2021-08-21 17:00:00,22.64598206666667
2021-08-21 17:15:00,22.619501966666668
2021-08-21 17:30:00,22.59349026666667
2021-08-21 17:45:00,22.576345666666672
2021-08-21 18:00:00,22.563700666666666
2021-08-21 18:15:00,22.56412711666666
2021-08-21 18:30:00,22.533859625
2021-08-21 18:45:00,22.502671025000005
2021-08-21 19:00:00,22.431072208333333
2021-08-21 19:15:00,22.30946060833334
2021-08-21 19:30:00,22.120596966666664
2021-08-21 19:45:00,21.946729625
2021-08-21 20:00:00,21.848778724999995
2021-08-21 20:15:00,21.82706735833333
2021-08-21 20:30:00,21.825243
2021-08-21 20:45:00,21.77881795833333
2021-08-21 21:00:00,21.76811169166666
2021-08-21 21:15:00,21.718781175
2021-08-21 21:30:00,21.696844975
2021-08-21 21:45:00,21.65740970000001
2021-08-21 22:00:00,21.61647640833333
2021-08-21 22:15:00,21.61419281666666
2021-08-21 22:30:00,21.567341525
2021-08-21 22:45:00,21.541060774999995
2021-08-21 23:00:00,21.486758041666672
2021-08-21 23:15:00,21.456869191666662
2021-08-21 23:30:00,21.41258906666666
2021-08-21 23:45:00,21.42394008333333
2021-08-22 00:00:00,21.37789175
2021-08-22 00:15:00,21.346286741666663
