datetime,1B-VAV3-DischargeAirflow
2021-09-09 19:30:00,150.59
2021-09-09 19:45:00,105.47
2021-09-09 20:00:00,106.03
2021-09-09 20:15:00,104.21
2021-09-09 20:30:00,104.97
2021-09-09 20:45:00,105.56
2021-09-09 21:00:00,105.19
2021-09-09 21:15:00,104.75
2021-09-09 21:30:00,104.91
2021-09-09 21:45:00,106.1
2021-09-09 22:00:00,105.17
2021-09-09 22:15:00,105.62
2021-09-09 22:30:00,104.25
2021-09-09 22:45:00,105.21
2021-09-09 23:00:00,105.88
2021-09-09 23:15:00,104.89
2021-09-09 23:30:00,105.54
2021-09-09 23:45:00,105.13
2021-09-10 00:00:00,105.25
2021-09-10 00:15:00,104.86
2021-09-10 00:30:00,105.13
2021-09-10 00:45:00,105.49
2021-09-10 01:00:00,104.27
2021-09-10 01:15:00,104.56
2021-09-10 01:30:00,105.82
2021-09-10 01:45:00,105.71
2021-09-10 02:00:00,105.6
2021-09-10 02:15:00,106.27
2021-09-10 02:30:00,106.27
2021-09-10 02:45:00,105.69
2021-09-10 03:00:00,105.93
2021-09-10 03:15:00,106.38
2021-09-10 03:30:00,104.95
2021-09-10 03:45:00,106.25
2021-09-10 04:00:00,105.38
2021-09-10 04:15:00,105.56
2021-09-10 04:30:00,105.34
2021-09-10 04:45:00,105.56
2021-09-10 05:00:00,105.45
2021-09-10 05:15:00,105.04
2021-09-10 05:30:00,104.84
2021-09-10 05:45:00,105.28
2021-09-10 06:00:00,105.3
2021-09-10 06:15:00,105.64
2021-09-10 06:30:00,104.86
2021-09-10 06:45:00,103.81
2021-09-10 07:00:00,104.47
2021-09-10 07:15:00,105.21
2021-09-10 07:30:00,79.21
2021-09-10 07:45:00,80.35
2021-09-10 08:00:00,79.67
2021-09-10 08:15:00,81.23
2021-09-10 08:30:00,105.75
2021-09-10 08:45:00,105.43
2021-09-10 09:00:00,105.86
2021-09-10 09:15:00,106.31
2021-09-10 09:30:00,106.36
2021-09-10 09:45:00,106.38
2021-09-10 10:00:00,106.33
2021-09-10 10:15:00,106.18
2021-09-10 10:30:00,104.91
2021-09-10 10:45:00,105.52
2021-09-10 11:00:00,104.52
2021-09-10 11:15:00,191.0
2021-09-10 11:30:00,358.0
2021-09-10 11:45:00,398.0
2021-09-10 12:00:00,387.0
2021-09-10 12:15:00,334.0
2021-09-10 12:30:00,352.0
2021-09-10 12:45:00,357.0
2021-09-10 13:00:00,390.0
2021-09-10 13:15:00,350.0
2021-09-10 13:30:00,302.0
2021-09-10 13:45:00,355.0
2021-09-10 14:00:00,301.0
2021-09-10 14:15:00,114.59
2021-09-10 14:30:00,105.86
2021-09-10 14:45:00,135.99
2021-09-10 15:00:00,293.0
2021-09-10 15:15:00,246.0
2021-09-10 15:30:00,262.0
2021-09-10 15:45:00,285.0
2021-09-10 16:00:00,246.0
2021-09-10 16:15:00,271.0
2021-09-10 16:30:00,256.0
2021-09-10 16:45:00,258.0
2021-09-10 17:00:00,241.0
2021-09-10 17:15:00,177.0
2021-09-10 17:30:00,192.0
2021-09-10 17:45:00,198.0
2021-09-10 18:00:00,205.0
2021-09-10 18:15:00,361.0
2021-09-10 18:30:00,399.0
2021-09-10 18:45:00,302.0
2021-09-10 19:00:00,158.05
2021-09-10 19:15:00,107.0
2021-09-10 19:30:00,109.94
2021-09-10 19:45:00,105.54
2021-09-10 20:00:00,104.14
2021-09-10 20:15:00,103.66
2021-09-10 20:30:00,103.64
2021-09-10 20:45:00,105.13
2021-09-10 21:00:00,105.06
2021-09-10 21:15:00,104.58
2021-09-10 21:30:00,103.81
2021-09-10 21:45:00,104.52
2021-09-10 22:00:00,103.77
2021-09-10 22:15:00,105.56
2021-09-10 22:30:00,104.71
2021-09-10 22:45:00,104.69
2021-09-10 23:00:00,104.71
2021-09-10 23:15:00,104.84
2021-09-10 23:30:00,105.6
2021-09-10 23:45:00,104.75
2021-09-11 00:00:00,105.93
2021-09-11 00:15:00,104.67
2021-09-11 00:30:00,105.08
2021-09-11 00:45:00,104.89
2021-09-11 01:00:00,104.93
2021-09-11 01:15:00,104.27
2021-09-11 01:30:00,105.41
2021-09-11 01:45:00,104.54
2021-09-11 02:00:00,105.38
2021-09-11 02:15:00,105.95
2021-09-11 02:30:00,105.97
2021-09-11 02:45:00,104.54
2021-09-11 03:00:00,105.8
2021-09-11 03:15:00,105.21
2021-09-11 03:30:00,103.99
2021-09-11 03:45:00,105.49
2021-09-11 04:00:00,105.69
2021-09-11 04:15:00,105.66
2021-09-11 04:30:00,104.8
2021-09-11 04:45:00,105.19
2021-09-11 05:00:00,105.73
2021-09-11 05:15:00,105.0
2021-09-11 05:30:00,104.84
2021-09-11 05:45:00,105.19
2021-09-11 06:00:00,105.43
2021-09-11 06:15:00,105.58
2021-09-11 06:30:00,105.0
2021-09-11 06:45:00,105.66
2021-09-11 07:00:00,105.88
2021-09-11 07:15:00,288.0
2021-09-11 07:30:00,409.0
2021-09-11 07:45:00,392.0
2021-09-11 08:00:00,405.0
2021-09-11 08:15:00,109.9
2021-09-11 08:30:00,110.34
2021-09-11 08:45:00,107.93
2021-09-11 09:00:00,104.52
2021-09-11 09:15:00,105.0
2021-09-11 09:30:00,102.86
2021-09-11 09:45:00,102.89
2021-09-11 10:00:00,105.93
2021-09-11 10:15:00,173.0
2021-09-11 10:30:00,238.0
2021-09-11 10:45:00,288.0
2021-09-11 11:00:00,317.0
2021-09-11 11:15:00,451.0
2021-09-11 11:30:00,398.0
2021-09-11 11:45:00,386.0
2021-09-11 12:00:00,402.0
2021-09-11 12:15:00,398.0
2021-09-11 12:30:00,374.0
2021-09-11 12:45:00,404.0
2021-09-11 13:00:00,396.0
2021-09-11 13:15:00,386.0
2021-09-11 13:30:00,402.0
2021-09-11 13:45:00,415.0
2021-09-11 14:00:00,439.0
2021-09-11 14:15:00,402.0
2021-09-11 14:30:00,386.0
2021-09-11 14:45:00,394.0
2021-09-11 15:00:00,401.0
2021-09-11 15:15:00,388.0
2021-09-11 15:30:00,405.0
2021-09-11 15:45:00,401.0
2021-09-11 16:00:00,443.0
2021-09-11 16:15:00,321.0
2021-09-11 16:30:00,243.0
2021-09-11 16:45:00,179.0
2021-09-11 17:00:00,176.0
2021-09-11 17:15:00,156.32
2021-09-11 17:30:00,132.75
2021-09-11 17:45:00,110.89
2021-09-11 18:00:00,106.29
2021-09-11 18:15:00,288.0
2021-09-11 18:30:00,194.0
2021-09-11 18:45:00,128.84
2021-09-11 19:00:00,131.83
2021-09-11 19:15:00,123.38
2021-09-11 19:30:00,122.19
2021-09-11 19:45:00,116.45
2021-09-11 20:00:00,109.67
2021-09-11 20:15:00,106.23
2021-09-11 20:30:00,105.06
2021-09-11 20:45:00,105.82
2021-09-11 21:00:00,105.52
2021-09-11 21:15:00,105.21
2021-09-11 21:30:00,105.36
2021-09-11 21:45:00,104.64
2021-09-11 22:00:00,105.21
2021-09-11 22:15:00,105.54
2021-09-11 22:30:00,105.41
2021-09-11 22:45:00,105.25
2021-09-11 23:00:00,104.78
2021-09-11 23:15:00,106.2
2021-09-11 23:30:00,106.05
2021-09-11 23:45:00,104.27
2021-09-12 00:00:00,104.36
2021-09-12 00:15:00,105.32
2021-09-12 00:30:00,103.99
2021-09-12 00:45:00,104.91
2021-09-12 01:00:00,105.43
2021-09-12 01:15:00,104.32
2021-09-12 01:30:00,103.59
2021-09-12 01:45:00,104.21
2021-09-12 02:00:00,103.9
2021-09-12 02:15:00,103.9
2021-09-12 02:30:00,104.12
2021-09-12 02:45:00,104.36
2021-09-12 03:00:00,104.19
2021-09-12 03:15:00,104.63
2021-09-12 03:30:00,104.64
2021-09-12 03:45:00,104.58
2021-09-12 04:00:00,104.45
2021-09-12 04:15:00,106.05
2021-09-12 04:30:00,103.7
2021-09-12 04:45:00,103.79
2021-09-12 05:00:00,103.73
2021-09-12 05:15:00,105.17
2021-09-12 05:30:00,104.41
2021-09-12 05:45:00,104.63
2021-09-12 06:00:00,105.43
2021-09-12 06:15:00,105.36
2021-09-12 06:30:00,105.21
2021-09-12 06:45:00,105.88
2021-09-12 07:00:00,106.07
2021-09-12 07:15:00,321.0
2021-09-12 07:30:00,370.0
2021-09-12 07:45:00,117.43
2021-09-12 08:00:00,80.09
2021-09-12 08:15:00,102.24
2021-09-12 08:30:00,104.47
2021-09-12 08:45:00,104.19
2021-09-12 09:00:00,104.75
2021-09-12 09:15:00,103.42
2021-09-12 09:30:00,102.8
2021-09-12 09:45:00,103.95
2021-09-12 10:00:00,103.62
2021-09-12 10:15:00,190.0
2021-09-12 10:30:00,307.0
2021-09-12 10:45:00,455.0
2021-09-12 11:00:00,390.0
2021-09-12 11:15:00,286.0
2021-09-12 11:30:00,236.0
2021-09-12 11:45:00,228.0
2021-09-12 12:00:00,281.0
2021-09-12 12:15:00,317.0
2021-09-12 12:30:00,402.0
2021-09-12 12:45:00,399.0
2021-09-12 13:00:00,388.0
2021-09-12 13:15:00,406.0
2021-09-12 13:30:00,391.0
2021-09-12 13:45:00,393.0
2021-09-12 14:00:00,366.0
2021-09-12 14:15:00,103.48
2021-09-12 14:30:00,113.41
2021-09-12 14:45:00,202.0
2021-09-12 15:00:00,256.0
2021-09-12 15:15:00,243.0
2021-09-12 15:30:00,246.0
2021-09-12 15:45:00,245.0
2021-09-12 16:00:00,238.0
2021-09-12 16:15:00,224.0
2021-09-12 16:30:00,239.0
2021-09-12 16:45:00,244.0
2021-09-12 17:00:00,213.0
2021-09-12 17:15:00,194.0
2021-09-12 17:30:00,248.0
2021-09-12 17:45:00,162.99
2021-09-12 18:00:00,146.91
2021-09-12 18:15:00,290.0
2021-09-12 18:30:00,396.0
2021-09-12 18:45:00,390.0
2021-09-12 19:00:00,268.0
2021-09-12 19:15:00,128.39
2021-09-12 19:30:00,97.38
2021-09-12 19:45:00,103.79
2021-09-12 20:00:00,104.6
2021-09-12 20:15:00,104.58
2021-09-12 20:30:00,104.23
2021-09-12 20:45:00,104.08
2021-09-12 21:00:00,104.82
2021-09-12 21:15:00,103.62
2021-09-12 21:30:00,104.47
2021-09-12 21:45:00,106.4
2021-09-12 22:00:00,106.14
2021-09-12 22:15:00,105.64
2021-09-12 22:30:00,105.3
2021-09-12 22:45:00,104.93
2021-09-12 23:00:00,105.02
2021-09-12 23:15:00,105.13
2021-09-12 23:30:00,104.3
2021-09-12 23:45:00,105.13
2021-09-13 00:00:00,105.06
2021-09-13 00:15:00,104.71
2021-09-13 00:30:00,104.49
2021-09-13 00:45:00,104.21
2021-09-13 01:00:00,104.49
2021-09-13 01:15:00,105.21
2021-09-13 01:30:00,105.32
2021-09-13 01:45:00,105.66
2021-09-13 02:00:00,105.41
2021-09-13 02:15:00,106.27
2021-09-13 02:30:00,104.32
2021-09-13 02:45:00,104.89
2021-09-13 03:00:00,104.8
2021-09-13 03:15:00,104.75
2021-09-13 03:30:00,104.82
2021-09-13 03:45:00,104.82
2021-09-13 04:00:00,104.41
2021-09-13 04:15:00,104.12
2021-09-13 04:30:00,105.19
2021-09-13 04:45:00,104.89
2021-09-13 05:00:00,104.86
2021-09-13 05:15:00,104.67
2021-09-13 05:30:00,104.63
2021-09-13 05:45:00,104.67
2021-09-13 06:00:00,104.08
2021-09-13 06:15:00,104.14
2021-09-13 06:30:00,104.89
2021-09-13 06:45:00,104.95
2021-09-13 07:00:00,106.42
2021-09-13 07:15:00,313.0
2021-09-13 07:30:00,366.0
2021-09-13 07:45:00,169.0
2021-09-13 08:00:00,138.8
2021-09-13 08:15:00,107.99
2021-09-13 08:30:00,99.73
2021-09-13 08:45:00,106.29
2021-09-13 09:00:00,106.89
2021-09-13 09:15:00,104.05
2021-09-13 09:30:00,105.02
2021-09-13 09:45:00,105.06
2021-09-13 10:00:00,103.99
2021-09-13 10:15:00,203.0
2021-09-13 10:30:00,249.0
2021-09-13 10:45:00,205.0
2021-09-13 11:00:00,309.0
2021-09-13 11:15:00,355.0
2021-09-13 11:30:00,390.0
2021-09-13 11:45:00,449.0
2021-09-13 12:00:00,404.0
2021-09-13 12:15:00,389.0
2021-09-13 12:30:00,388.0
2021-09-13 12:45:00,377.0
2021-09-13 13:00:00,399.0
2021-09-13 13:15:00,408.0
2021-09-13 13:30:00,375.0
2021-09-13 13:45:00,364.0
2021-09-13 14:00:00,359.0
2021-09-13 14:15:00,95.74
2021-09-13 14:30:00,102.0
2021-09-13 14:45:00,212.0
2021-09-13 15:00:00,280.0
2021-09-13 15:15:00,271.0
2021-09-13 15:30:00,251.0
2021-09-13 15:45:00,240.0
2021-09-13 16:00:00,310.0
2021-09-13 16:15:00,229.0
2021-09-13 16:30:00,236.0
2021-09-13 16:45:00,286.0
2021-09-13 17:00:00,211.0
2021-09-13 17:15:00,193.0
2021-09-13 17:30:00,179.0
2021-09-13 17:45:00,162.88
2021-09-13 18:00:00,155.67
2021-09-13 18:15:00,246.0
2021-09-13 18:30:00,295.0
2021-09-13 18:45:00,192.0
2021-09-13 19:00:00,184.0
2021-09-13 19:15:00,139.09
2021-09-13 19:30:00,111.89
2021-09-13 19:45:00,104.89
2021-09-13 20:00:00,104.1
2021-09-13 20:15:00,103.57
2021-09-13 20:30:00,103.68
2021-09-13 20:45:00,103.26
2021-09-13 21:00:00,104.12
2021-09-13 21:15:00,104.52
2021-09-13 21:30:00,104.97
2021-09-13 21:45:00,104.78
2021-09-13 22:00:00,105.23
2021-09-13 22:15:00,105.45
2021-09-13 22:30:00,104.93
2021-09-13 22:45:00,104.38
2021-09-13 23:00:00,104.1
2021-09-13 23:15:00,105.21
2021-09-13 23:30:00,105.54
2021-09-13 23:45:00,105.73
