datetime,1B-Th-Chilled Water
2021-09-03 19:15:00,-19.360950823511644
2021-09-03 19:30:00,-7.892400884308841
2021-09-03 19:45:00,-7.589966852691029
2021-09-03 20:00:00,-7.1485049724194765
2021-09-03 20:15:00,-7.038737766733351
2021-09-03 20:30:00,-6.714350327264737
2021-09-03 20:45:00,-6.455980201488173
2021-09-03 21:00:00,-6.083072708823907
2021-09-03 21:15:00,-6.1099358473671845
2021-09-03 21:30:00,-5.805793566639292
2021-09-03 21:45:00,-5.468585786457459
2021-09-03 22:00:00,-5.211568670439429
2021-09-03 22:15:00,-5.031255390735763
2021-09-03 22:30:00,-4.790804742147798
2021-09-03 22:45:00,-4.503579339504364
2021-09-03 23:00:00,-4.468759724159398
2021-09-03 23:15:00,-4.531851581837145
2021-09-03 23:30:00,-4.153508065433421
2021-09-03 23:45:00,-4.15429639579584
2021-09-04 00:00:00,-4.008878231566617
2021-09-04 00:15:00,-3.937250978750938
2021-09-04 00:30:00,-3.653883618896464
2021-09-04 00:45:00,-3.5017048464934524
2021-09-04 01:00:00,-3.548981150963768
2021-09-04 01:15:00,-3.525985171854102
2021-09-04 01:30:00,-3.310301477517075
2021-09-04 01:45:00,-3.3012664347773346
2021-09-04 02:00:00,-3.168126210960554
2021-09-04 02:15:00,-3.3050185360835065
2021-09-04 02:30:00,-3.346672478351321
2021-09-04 02:45:00,-3.353563780276567
2021-09-04 03:00:00,-3.323986914075597
2021-09-04 03:15:00,-3.241506509585036
2021-09-04 03:30:00,-3.13080752836366
2021-09-04 03:45:00,-3.209100338392925
2021-09-04 04:00:00,-3.120129512354725
2021-09-04 04:15:00,-2.9845136080852743
2021-09-04 04:30:00,-3.043626106203825
2021-09-04 04:45:00,-3.09278327797892
2021-09-04 05:00:00,-3.0246792216946847
2021-09-04 05:15:00,-2.858417673099649
2021-09-04 05:30:00,-2.8493171160363326
2021-09-04 05:45:00,-2.8009711846626013
2021-09-04 06:00:00,-2.764123153651066
2021-09-04 06:15:00,-2.491673546615925
2021-09-04 06:30:00,-2.289941331590555
2021-09-04 06:45:00,-2.2263790415712763
2021-09-04 07:00:00,-2.1981450802547045
2021-09-04 07:15:00,-2.235426352315626
2021-09-04 07:30:00,-2.1918792755582546
2021-09-04 07:45:00,-2.149639878900197
2021-09-04 08:00:00,-1.996239031396836
2021-09-04 08:15:00,-1.873594338690747
2021-09-04 08:30:00,-1.677762733320143
2021-09-04 08:45:00,-1.5543614721981365
2021-09-04 09:00:00,-1.3915870635771113
2021-09-04 09:15:00,-1.1945618630757049
2021-09-04 09:30:00,-1.0349517642343762
2021-09-04 09:45:00,-0.8740038072760993
2021-09-04 10:00:00,-0.7271179822335931
2021-09-04 10:15:00,-0.6765048844132739
2021-09-04 10:30:00,-1647.8246691277775
2021-09-04 10:45:00,-1742.769600367816
2021-09-04 11:00:00,-1657.2154933310746
2021-09-04 11:15:00,-1412.089224071073
2021-09-04 11:30:00,-1139.764465715851
2021-09-04 11:45:00,-1092.7381350732117
2021-09-04 12:00:00,-1216.6613152580844
2021-09-04 12:15:00,-4040.07832586152
2021-09-04 12:30:00,-3628.417524976903
2021-09-04 12:45:00,-2754.5922143632624
2021-09-04 13:00:00,-2645.0812171762977
2021-09-04 13:15:00,-1792.4340777361808
2021-09-04 13:30:00,-2237.9200595591087
2021-09-04 13:45:00,-2778.942966871224
2021-09-04 14:00:00,-3137.1593591657306
2021-09-04 14:15:00,-2039.8779257544609
2021-09-04 14:30:00,-727.7007770848821
2021-09-04 14:45:00,-950.2150648781702
2021-09-04 15:00:00,-685.2644006749309
2021-09-04 15:15:00,-1717.1313412547593
2021-09-04 15:30:00,-2756.3192968933627
2021-09-04 15:45:00,-1933.884367506981
2021-09-04 16:00:00,-1706.7679796593798
2021-09-04 16:15:00,-1566.42947079073
2021-09-04 16:30:00,-1350.1379766484374
2021-09-04 16:45:00,-1222.0309534166884
2021-09-04 17:00:00,-1261.025729289147
2021-09-04 17:15:00,-730.4248167476647
2021-09-04 17:30:00,-876.2073210578592
2021-09-04 17:45:00,-1060.316343889765
2021-09-04 18:00:00,-221.8891513135032
2021-09-04 18:15:00,-2553.3444393333803
2021-09-04 18:30:00,-3062.3600790605365
2021-09-04 18:45:00,-1387.1990066348626
2021-09-04 19:00:00,-9.595716966550066
2021-09-04 19:15:00,-9.12308009434917
2021-09-04 19:30:00,-8.925655156082565
2021-09-04 19:45:00,-8.518481174084503
2021-09-04 20:00:00,-8.205412451995194
2021-09-04 20:15:00,-7.652772973736936
2021-09-04 20:30:00,-7.520757679179403
2021-09-04 20:45:00,-7.351481352805051
2021-09-04 21:00:00,-7.272211267738097
2021-09-04 21:15:00,-6.842718161433344
2021-09-04 21:30:00,-6.584303862516914
2021-09-04 21:45:00,-6.479297085201891
2021-09-04 22:00:00,-6.134490885779814
2021-09-04 22:15:00,-5.905477038461218
2021-09-04 22:30:00,-5.688803434729619
2021-09-04 22:45:00,-5.699618717887806
2021-09-04 23:00:00,-5.462017126268634
2021-09-04 23:15:00,-5.3110657812379385
2021-09-04 23:30:00,-5.232848379720993
2021-09-04 23:45:00,-5.029402681760711
2021-09-05 00:00:00,-5.107232673236406
2021-09-05 00:15:00,-4.9359522714657045
2021-09-05 00:30:00,-4.82202970036028
2021-09-05 00:45:00,-4.656299124768288
2021-09-05 01:00:00,-4.668923446278336
2021-09-05 01:15:00,-4.540062770459673
2021-09-05 01:30:00,-4.412080066221876
2021-09-05 01:45:00,-4.29877194730055
2021-09-05 02:00:00,-4.0906070144766975
2021-09-05 02:15:00,-4.006556791126193
2021-09-05 02:30:00,-3.7664202852781856
2021-09-05 02:45:00,-3.563911990535172
2021-09-05 03:00:00,-3.458933642127064
2021-09-05 03:15:00,-3.383660151913477
2021-09-05 03:30:00,-3.1672842280612388
2021-09-05 03:45:00,-3.125099815599218
2021-09-05 04:00:00,-3.064455381823678
2021-09-05 04:15:00,-2.981921231264186
2021-09-05 04:30:00,-2.923211078958296
2021-09-05 04:45:00,-2.939243133777562
2021-09-05 05:00:00,-2.857531412361422
2021-09-05 05:15:00,-2.797565168551206
2021-09-05 05:30:00,-2.675024420709578
2021-09-05 05:45:00,-2.614086156432873
2021-09-05 06:00:00,-2.5254130979322285
2021-09-05 06:15:00,-2.5332558019767504
2021-09-05 06:30:00,-2.5023505499839707
2021-09-05 06:45:00,-2.567093945229744
2021-09-05 07:00:00,-2.499481978647571
2021-09-05 07:15:00,-2.467781847009748
2021-09-05 07:30:00,-2.4298927274140243
2021-09-05 07:45:00,-2.370379367387442
2021-09-05 08:00:00,
2021-09-05 08:15:00,-1.6479177599152792
2021-09-05 08:30:00,-0.9064435229068354
2021-09-05 08:45:00,0.1702069172732731
2021-09-05 09:00:00,0.4270734488755244
2021-09-05 09:15:00,0.3135317371114744
2021-09-05 09:30:00,0.249859049699421
2021-09-05 09:45:00,0.6308849804491771
2021-09-05 10:00:00,0.6453712032544551
2021-09-05 10:15:00,-75.84148215297304
2021-09-05 10:30:00,-4837.553992895363
2021-09-05 10:45:00,-4685.632572693059
2021-09-05 11:00:00,-3233.749416618465
2021-09-05 11:15:00,-2736.175693468387
2021-09-05 11:30:00,-2740.633335928367
2021-09-05 11:45:00,-2478.871908634726
2021-09-05 12:00:00,-2531.292935718104
2021-09-05 12:15:00,-1999.841126484826
2021-09-05 12:30:00,-2138.082146329157
2021-09-05 12:45:00,-3309.9358086539146
2021-09-05 13:00:00,-3476.90513917521
2021-09-05 13:15:00,-3525.6545653181024
2021-09-05 13:30:00,-3523.6610011195667
2021-09-05 13:45:00,-3523.911803105579
2021-09-05 14:00:00,-3504.736703272177
2021-09-05 14:15:00,-2336.105327712776
2021-09-05 14:30:00,-1757.7006208170108
2021-09-05 14:45:00,-1493.3859423353856
2021-09-05 15:00:00,-1150.3557127348547
2021-09-05 15:15:00,-1535.820454484364
2021-09-05 15:30:00,-2834.2823764884183
2021-09-05 15:45:00,-2206.460945445967
2021-09-05 16:00:00,-1851.71563224922
2021-09-05 16:15:00,-1615.262002600466
2021-09-05 16:30:00,-1535.442719584321
2021-09-05 16:45:00,-1358.3131941231877
2021-09-05 17:00:00,-1365.7539261014415
2021-09-05 17:15:00,-982.0634193473308
2021-09-05 17:30:00,-979.2053174229084
2021-09-05 17:45:00,-941.6569307433382
2021-09-05 18:00:00,-578.4305142969025
2021-09-05 18:15:00,-2721.0120416371938
2021-09-05 18:30:00,-3048.1024413910127
2021-09-05 18:45:00,-1853.7220070357027
2021-09-05 19:00:00,-1424.9639372351323
2021-09-05 19:15:00,-1021.0870734942156
2021-09-05 19:30:00,-824.5500967532575
2021-09-05 19:45:00,-385.4924578642923
2021-09-05 20:00:00,-15.578286792253822
2021-09-05 20:15:00,-14.33403357052137
2021-09-05 20:30:00,-14.002102496004214
2021-09-05 20:45:00,-12.696140747266629
2021-09-05 21:00:00,-1319.2816535115692
2021-09-05 21:15:00,-2015.733055464323
2021-09-05 21:30:00,-5.981288549496772
2021-09-05 21:45:00,-961.1114911994986
2021-09-05 22:00:00,-18.232628438175823
2021-09-05 22:15:00,-587.1451713718081
2021-09-05 22:30:00,-208.57133844145
2021-09-05 22:45:00,-774.572407959992
2021-09-05 23:00:00,-261.17889248922785
2021-09-05 23:15:00,
2021-09-05 23:30:00,-17.24832820659152
2021-09-05 23:45:00,-860.392063395824
2021-09-06 00:00:00,-26.99040713880873
2021-09-06 00:15:00,-881.8266982531925
2021-09-06 00:30:00,-33.748971740465585
2021-09-06 00:45:00,-875.0111801125695
2021-09-06 01:00:00,-53.36567460206045
2021-09-06 01:15:00,-831.4060008865802
2021-09-06 01:30:00,-89.61130375547009
2021-09-06 01:45:00,-716.246920917168
2021-09-06 02:00:00,-154.675893104373
2021-09-06 02:15:00,-579.2338387946975
2021-09-06 02:30:00,-336.5657045983975
2021-09-06 02:45:00,-530.9604625619693
2021-09-06 03:00:00,-464.0879749360871
2021-09-06 03:15:00,-298.5483477953592
2021-09-06 03:30:00,-17.07832997661888
2021-09-06 03:45:00,-1625.3597886714174
2021-09-06 04:00:00,-8.347610901095695
2021-09-06 04:15:00,
2021-09-06 04:30:00,-657.6684018140878
2021-09-06 04:45:00,-51.5050349102542
2021-09-06 05:00:00,-672.9301388147796
2021-09-06 05:15:00,-19.22733244018061
2021-09-06 05:30:00,-15.271704411718144
2021-09-06 05:45:00,-14.75179260589674
2021-09-06 06:00:00,-13.453205135547066
2021-09-06 06:15:00,-13.564144093884131
2021-09-06 06:30:00,-13.160773482711432
2021-09-06 06:45:00,-12.722401044596133
2021-09-06 07:00:00,-2140.4112597921644
2021-09-06 07:15:00,-1259.8385061127335
2021-09-06 07:30:00,-663.4252468275353
2021-09-06 07:45:00,-4.039364378975204
2021-09-06 08:00:00,-4.221386052984179
2021-09-06 08:15:00,-426.306600342456
2021-09-06 08:30:00,-51.93579263263506
2021-09-06 08:45:00,-772.4522717921344
2021-09-06 09:00:00,-65.15897013716507
2021-09-06 09:15:00,-730.2245538321229
2021-09-06 09:30:00,-162.64092736645352
2021-09-06 09:45:00,-700.8384914532397
2021-09-06 10:00:00,-357.8635714845771
2021-09-06 10:15:00,-2112.5209194766053
2021-09-06 10:30:00,-3917.182204765423
2021-09-06 10:45:00,-4020.154379719885
2021-09-06 11:00:00,-3362.4754495303496
2021-09-06 11:15:00,-2683.8732074621166
2021-09-06 11:30:00,-2531.601051726545
2021-09-06 11:45:00,-2397.0506156727893
2021-09-06 12:00:00,-2752.3128479590864
2021-09-06 12:15:00,-3373.571377414707
2021-09-06 12:30:00,-3462.606579548714
2021-09-06 12:45:00,-3448.568363382168
2021-09-06 13:00:00,-3434.191042611965
2021-09-06 13:15:00,-3460.833136258558
2021-09-06 13:30:00,-3511.51345226127
2021-09-06 13:45:00,-3568.0653812432743
2021-09-06 14:00:00,-3584.9635252486373
2021-09-06 14:15:00,-2459.890275567527
2021-09-06 14:30:00,-1878.2638069517795
2021-09-06 14:45:00,-1750.2468227440709
2021-09-06 15:00:00,-1665.671927976872
2021-09-06 15:15:00,-2819.428173836518
2021-09-06 15:30:00,-2667.9662647127293
2021-09-06 15:45:00,-2374.1301129100325
2021-09-06 16:00:00,-1996.6626952993736
2021-09-06 16:15:00,-1880.785231299326
2021-09-06 16:30:00,-1595.6873702474666
2021-09-06 16:45:00,-1445.8444502332748
2021-09-06 17:00:00,-1596.4387720306177
2021-09-06 17:15:00,-1180.5506769966628
2021-09-06 17:30:00,-1293.3043777116525
2021-09-06 17:45:00,-970.1621134075232
2021-09-06 18:00:00,-823.547079298427
2021-09-06 18:15:00,-2542.8779880955417
2021-09-06 18:30:00,-3421.762721901821
2021-09-06 18:45:00,-2626.394751555959
2021-09-06 19:00:00,-1779.4951023482029
2021-09-06 19:15:00,-1234.5974736977912
2021-09-06 19:30:00,
2021-09-06 19:45:00,-727.8633988212781
2021-09-06 20:00:00,-1169.3067347015776
2021-09-06 20:15:00,-378.0206007083099
2021-09-06 20:30:00,-1098.558239543086
2021-09-06 20:45:00,-753.0159330410269
2021-09-06 21:00:00,-484.7451255220837
2021-09-06 21:15:00,-1028.0673030698745
2021-09-06 21:30:00,-31.7773477173684
2021-09-06 21:45:00,-827.1232146633421
2021-09-06 22:00:00,-30.635555280282546
2021-09-06 22:15:00,-983.9790377363512
2021-09-06 22:30:00,-86.33606402754667
2021-09-06 22:45:00,-947.1977132974204
2021-09-06 23:00:00,-201.8655842769388
2021-09-06 23:15:00,-812.4282469749099
2021-09-06 23:30:00,-313.68984267570414
2021-09-06 23:45:00,-778.7862255161996
2021-09-07 00:00:00,-427.91111088285817
2021-09-07 00:15:00,-644.6897021381368
2021-09-07 00:30:00,-644.1300052345092
2021-09-07 00:45:00,-471.8236758848724
2021-09-07 01:00:00,-617.6512916802511
2021-09-07 01:15:00,-384.3048000144117
2021-09-07 01:30:00,-16.84248868482769
2021-09-07 01:45:00,-16.614775820007626
2021-09-07 02:00:00,-15.2752493752813
2021-09-07 02:15:00,-14.797600148449318
2021-09-07 02:30:00,-14.19394241498908
2021-09-07 02:45:00,-1988.302585882092
2021-09-07 03:00:00,-1789.3700006109168
2021-09-07 03:15:00,-138.57142158103707
2021-09-07 03:30:00,-24.081508847021748
2021-09-07 03:45:00,-617.4516026272413
2021-09-07 04:00:00,-52.73454300810751
2021-09-07 04:15:00,-749.6463422004649
2021-09-07 04:30:00,-15.362386382068834
2021-09-07 04:45:00,-14.934979884057707
2021-09-07 05:00:00,-14.108718897009467
2021-09-07 05:15:00,-13.338362696586334
2021-09-07 05:30:00,-2915.686031139551
2021-09-07 05:45:00,-456.69987100501214
2021-09-07 06:00:00,-4.723090215518469
2021-09-07 06:15:00,-470.9421483982981
2021-09-07 06:30:00,-48.606996268882526
2021-09-07 06:45:00,-737.8070370825587
2021-09-07 07:00:00,-53.96217225261556
2021-09-07 07:15:00,-765.6110788795007
2021-09-07 07:30:00,-37.471661064956685
2021-09-07 07:45:00,-802.3827974889915
2021-09-07 08:00:00,-30.869669269099965
2021-09-07 08:15:00,-807.6434193734144
2021-09-07 08:30:00,-64.38295595115623
2021-09-07 08:45:00,-808.8986841445152
2021-09-07 09:00:00,-185.9160485273105
2021-09-07 09:15:00,-629.121670295638
2021-09-07 09:30:00,-461.6841270703336
2021-09-07 09:45:00,-551.5077386612619
2021-09-07 10:00:00,-760.60885677222
2021-09-07 10:15:00,-2389.347202137031
2021-09-07 10:30:00,-3639.348830537581
2021-09-07 10:45:00,-4153.778121707343
2021-09-07 11:00:00,-3566.48295760692
2021-09-07 11:15:00,-2938.866124222417
2021-09-07 11:30:00,-2683.921179935869
2021-09-07 11:45:00,-2410.0961872570533
2021-09-07 12:00:00,-2823.529915336644
2021-09-07 12:15:00,-3217.5415055199846
2021-09-07 12:30:00,-3244.746991327592
2021-09-07 12:45:00,-3326.887513783927
2021-09-07 13:00:00,-3356.552300466853
2021-09-07 13:15:00,-3345.449265459437
2021-09-07 13:30:00,-3370.899452980814
2021-09-07 13:45:00,-3344.178953267168
2021-09-07 14:00:00,-3372.7526871781497
2021-09-07 14:15:00,-2182.1097464127297
2021-09-07 14:30:00,-1641.018892512638
2021-09-07 14:45:00,-1679.843036967466
2021-09-07 15:00:00,-1920.3274318969827
2021-09-07 15:15:00,-2153.895914563254
2021-09-07 15:30:00,-2686.764130990737
2021-09-07 15:45:00,-2616.066211821692
2021-09-07 16:00:00,-2617.4786094686574
2021-09-07 16:15:00,-2383.5278005191453
2021-09-07 16:30:00,-2424.613069642447
2021-09-07 16:45:00,-2270.553634653251
2021-09-07 17:00:00,-2312.209627166608
2021-09-07 17:15:00,-2071.556316918504
2021-09-07 17:30:00,-1857.9826559402268
2021-09-07 17:45:00,-1798.9266800317228
2021-09-07 18:00:00,-1724.87514166952
2021-09-07 18:15:00,-1746.3341431501433
2021-09-07 18:30:00,-1923.1898927506056
2021-09-07 18:45:00,-1665.9598160452656
2021-09-07 19:00:00,-1538.8161323580382
2021-09-07 19:15:00,-1697.0981248967194
2021-09-07 19:30:00,-1703.593641699136
2021-09-07 19:45:00,-1485.621995545828
2021-09-07 20:00:00,-1665.2100711981514
2021-09-07 20:15:00,-1360.8767426181598
2021-09-07 20:30:00,-1455.2565706253913
2021-09-07 20:45:00,-1428.6614761844614
2021-09-07 21:00:00,-1504.2802876489943
2021-09-07 21:15:00,-1518.198791054358
2021-09-07 21:30:00,-1409.187492406282
2021-09-07 21:45:00,-1303.085225079515
2021-09-07 22:00:00,-1373.6046175175002
2021-09-07 22:15:00,-1463.773180667982
2021-09-07 22:30:00,-1364.7615675727498
2021-09-07 22:45:00,-1120.065262338587
2021-09-07 23:00:00,-1374.1622398315988
2021-09-07 23:15:00,-1722.1948821807534
2021-09-07 23:30:00,-1375.821579976298
2021-09-07 23:45:00,-1201.1669076869548
2021-09-08 00:00:00,-1115.1439896977374
2021-09-08 00:15:00,-1485.1397347615546
2021-09-08 00:30:00,-1215.3909462701697
2021-09-08 00:45:00,-1074.9167570530778
2021-09-08 01:00:00,-1028.461885093721
2021-09-08 01:15:00,-1020.0133353556096
2021-09-08 01:30:00,-1054.7453760660806
2021-09-08 01:45:00,-1018.8480353772762
2021-09-08 02:00:00,
2021-09-08 02:15:00,-1166.3713800893531
2021-09-08 02:30:00,-1110.631222531419
2021-09-08 02:45:00,-1033.006987567653
2021-09-08 03:00:00,-1173.6619753334598
2021-09-08 03:15:00,-1116.5885889822753
2021-09-08 03:30:00,-1013.9234606155426
2021-09-08 03:45:00,-1129.5422660557524
2021-09-08 04:00:00,-866.7388152776138
2021-09-08 04:15:00,-1166.7563858827662
2021-09-08 04:30:00,-1137.3329283462529
2021-09-08 04:45:00,-874.8327856827214
2021-09-08 05:00:00,-1139.6482601053767
2021-09-08 05:15:00,-1125.272446335988
2021-09-08 05:30:00,-1243.5025432797613
2021-09-08 05:45:00,-1225.656818855414
2021-09-08 06:00:00,-1248.9939770897092
2021-09-08 06:15:00,-1143.6638571312403
2021-09-08 06:30:00,-1349.5845718274102
2021-09-08 06:45:00,-1276.7789741154709
2021-09-08 07:00:00,-1357.168301684638
2021-09-08 07:15:00,-1369.4015106672823
2021-09-08 07:30:00,-1286.283127848545
2021-09-08 07:45:00,-1119.2499207937574
2021-09-08 08:00:00,-1169.0001234134495
2021-09-08 08:15:00,-1317.5532565060591
2021-09-08 08:30:00,-1284.4935522114242
2021-09-08 08:45:00,-1048.9712596822255
2021-09-08 09:00:00,-1237.8482745319425
2021-09-08 09:15:00,-636.4314308107137
2021-09-08 09:30:00,-2.382154235279231
2021-09-08 09:45:00,-1.9248415626511344
2021-09-08 10:00:00,-1.720642910523412
2021-09-08 10:15:00,-1.6140872207307764
2021-09-08 10:30:00,-1.5448759803703538
2021-09-08 10:45:00,-1502.4356179738286
2021-09-08 11:00:00,-3366.5889992193584
2021-09-08 11:15:00,-3971.492083486339
2021-09-08 11:30:00,-3779.66686083096
2021-09-08 11:45:00,-3637.472110441113
2021-09-08 12:00:00,-3557.883077177035
2021-09-08 12:15:00,-3543.9524556699103
2021-09-08 12:30:00,-3541.6195669455933
2021-09-08 12:45:00,-3595.939353278835
2021-09-08 13:00:00,-3598.860422022322
2021-09-08 13:15:00,-3633.47632800017
2021-09-08 13:30:00,-3622.954127421236
2021-09-08 13:45:00,-3581.226672836385
2021-09-08 14:00:00,-3568.1782871253204
2021-09-08 14:15:00,-2424.521286560264
2021-09-08 14:30:00,-1781.3455819819603
2021-09-08 14:45:00,-1677.4369494431037
2021-09-08 15:00:00,-1264.9586425904315
2021-09-08 15:15:00,-1255.6056757129334
2021-09-08 15:30:00,-2916.5169966009003
2021-09-08 15:45:00,-2702.3175611553747
2021-09-08 16:00:00,-2123.672307333797
2021-09-08 16:15:00,-1825.151662390667
2021-09-08 16:30:00,-1489.173432058953
2021-09-08 16:45:00,-1419.694036631416
2021-09-08 17:00:00,-1201.2321744467995
2021-09-08 17:15:00,
2021-09-08 17:30:00,-781.4119732184317
2021-09-08 17:45:00,-931.6659046003208
2021-09-08 18:00:00,-539.3700892620082
2021-09-08 18:15:00,-2338.142406094916
2021-09-08 18:30:00,-3308.828222863784
2021-09-08 18:45:00,-2466.993353322091
2021-09-08 19:00:00,-1765.6699677993831
2021-09-08 19:15:00,-1128.8592052112783
2021-09-08 19:30:00,-906.9536895462552
2021-09-08 19:45:00,-487.2674555246298
2021-09-08 20:00:00,-12.692624499462124
2021-09-08 20:15:00,-12.804781608815656
2021-09-08 20:30:00,-12.214789391965525
2021-09-08 20:45:00,-11.391136351125368
2021-09-08 21:00:00,-10.591917529520169
2021-09-08 21:15:00,-10.30121604274694
2021-09-08 21:30:00,-9.79418536573512
2021-09-08 21:45:00,-9.420561579928362
2021-09-08 22:00:00,-9.255731636222722
2021-09-08 22:15:00,-8.932754388834399
2021-09-08 22:30:00,-8.41300048281
2021-09-08 22:45:00,-8.064160103175583
2021-09-08 23:00:00,-7.724928878825262
2021-09-08 23:15:00,-7.565562086389507
2021-09-08 23:30:00,-7.210635403359091
2021-09-08 23:45:00,-6.888828399120299
2021-09-09 00:00:00,-6.79413562863743
2021-09-09 00:15:00,-6.566938472956172
2021-09-09 00:30:00,-6.224109201879594
2021-09-09 00:45:00,-6.264762773207747
2021-09-09 01:00:00,-5.994797752337019
2021-09-09 01:15:00,-5.808007467569453
2021-09-09 01:30:00,-5.54742290879968
2021-09-09 01:45:00,-5.4066235996393175
2021-09-09 02:00:00,-5.328466013759474
2021-09-09 02:15:00,-5.204698023712841
2021-09-09 02:30:00,-5.057523683586067
2021-09-09 02:45:00,-4.846959879053299
2021-09-09 03:00:00,-4.686905992053554
2021-09-09 03:15:00,-4.52531916479767
2021-09-09 03:30:00,
2021-09-09 03:45:00,-4.187490050537889
2021-09-09 04:00:00,-4.16942797652266
2021-09-09 04:15:00,-4.090795497093946
2021-09-09 04:30:00,-3.933237645849384
2021-09-09 04:45:00,-3.884589962913681
2021-09-09 05:00:00,-3.90769858188868
2021-09-09 05:15:00,-3.710848644719142
2021-09-09 05:30:00,-3.63649938577956
2021-09-09 05:45:00,-3.4813001645132644
2021-09-09 06:00:00,-3.4143589511228254
2021-09-09 06:15:00,-3.3129617314851565
2021-09-09 06:30:00,-3.1316436346363
2021-09-09 06:45:00,-2.998028285877571
2021-09-09 07:00:00,-3.0343845703538013
2021-09-09 07:15:00,-2.763611113185265
2021-09-09 07:30:00,-2.617284057189053
2021-09-09 07:45:00,-2.4298535540607684
2021-09-09 08:00:00,-2.429473986496677
2021-09-09 08:15:00,-2.297492495928178
2021-09-09 08:30:00,-2.157770141582077
2021-09-09 08:45:00,-1.9054806665169768
2021-09-09 09:00:00,-1.7601950671496698
2021-09-09 09:15:00,-1.6095813409891908
2021-09-09 09:30:00,-1.2550314877997235
2021-09-09 09:45:00,-0.921007467084616
2021-09-09 10:00:00,-1943.351910660756
2021-09-09 10:15:00,-4095.674723340239
2021-09-09 10:30:00,-3200.3923552653905
2021-09-09 10:45:00,-1130.9316391046875
2021-09-09 11:00:00,-453.60559181601496
2021-09-09 11:15:00,-2341.854637174823
2021-09-09 11:30:00,-3264.8177314155464
2021-09-09 11:45:00,-3327.530536624552
2021-09-09 12:00:00,-3443.477722769599
2021-09-09 12:15:00,-2603.611815717044
2021-09-09 12:30:00,-2760.9118809295287
2021-09-09 12:45:00,-3195.526307647969
2021-09-09 13:00:00,-3335.3899057962576
2021-09-09 13:15:00,-3377.423834610993
2021-09-09 13:30:00,-3272.047456880673
2021-09-09 13:45:00,
2021-09-09 14:00:00,-3346.314912566696
2021-09-09 14:15:00,-2201.9319838757965
2021-09-09 14:30:00,-1774.4707858990537
2021-09-09 14:45:00,-1449.4579453196968
2021-09-09 15:00:00,-976.8419340775052
2021-09-09 15:15:00,-868.1713269061675
2021-09-09 15:30:00,-2184.304474327922
2021-09-09 15:45:00,-2307.108094466564
2021-09-09 16:00:00,-1675.716399080998
2021-09-09 16:15:00,-1466.6703906910443
2021-09-09 16:30:00,-1357.5119535329654
2021-09-09 16:45:00,-1022.8712358644332
2021-09-09 17:00:00,-1120.2510059724425
2021-09-09 17:15:00,-915.5486946201248
2021-09-09 17:30:00,-828.0990429825204
2021-09-09 17:45:00,-651.2801174689359
2021-09-09 18:00:00,-675.7145270068278
2021-09-09 18:15:00,-2428.670933315316
2021-09-09 18:30:00,-732.3218182063047
2021-09-09 18:45:00,-10.35217923242766
2021-09-09 19:00:00,-9.781147030362982
2021-09-09 19:15:00,-8.946905510366067
2021-09-09 19:30:00,-8.633513644150911
2021-09-09 19:45:00,-8.307176429528152
2021-09-09 20:00:00,-7.91733257352424
2021-09-09 20:15:00,-7.52196970257726
2021-09-09 20:30:00,-7.276019316125306
2021-09-09 20:45:00,-7.024257636030634
2021-09-09 21:00:00,-6.623976089435305
2021-09-09 21:15:00,-6.305811526458996
2021-09-09 21:30:00,-6.08099150701407
2021-09-09 21:45:00,-5.857166242352524
2021-09-09 22:00:00,-5.619478012769003
2021-09-09 22:15:00,-5.469238557922418
2021-09-09 22:30:00,-5.148921065185059
2021-09-09 22:45:00,-4.927726476452142
2021-09-09 23:00:00,-4.68185628940993
2021-09-09 23:15:00,-4.459352499141118
2021-09-09 23:30:00,-4.25261807551365
2021-09-09 23:45:00,-4.152386624989115
2021-09-10 00:00:00,-4.026618281530635
2021-09-10 00:15:00,-3.805601607846484
2021-09-10 00:30:00,-3.628727723171104
2021-09-10 00:45:00,-3.552669507262735
2021-09-10 01:00:00,-3.358320893363172
2021-09-10 01:15:00,-3.1879159416440417
2021-09-10 01:30:00,-3.093302622473997
2021-09-10 01:45:00,-2.987125859900404
2021-09-10 02:00:00,-2.917019798776077
2021-09-10 02:15:00,-2.78596149561594
2021-09-10 02:30:00,-2.7114886035728785
2021-09-10 02:45:00,-2.63488197389998
2021-09-10 03:00:00,-2.5532607847837765
2021-09-10 03:15:00,-2.4999050885658463
2021-09-10 03:30:00,-2.417571176656138
2021-09-10 03:45:00,-2.312625773382677
2021-09-10 04:00:00,-2.2334239827898665
2021-09-10 04:15:00,-2.1855855531488944
2021-09-10 04:30:00,-2.0851910893285805
2021-09-10 04:45:00,-2.042296928273093
2021-09-10 05:00:00,-1.9530740993895872
2021-09-10 05:15:00,-1.8570620517222167
2021-09-10 05:30:00,-1.84782472771178
2021-09-10 05:45:00,-1.748462410234159
2021-09-10 06:00:00,-1.7627332001117886
2021-09-10 06:15:00,-1.7856528275999488
2021-09-10 06:30:00,-1.707538626321223
2021-09-10 06:45:00,-1.665837268889562
2021-09-10 07:00:00,-1.622542593710348
2021-09-10 07:15:00,-1.5770089701195158
2021-09-10 07:30:00,-1.552705810480443
2021-09-10 07:45:00,-1.5067087165094482
2021-09-10 08:00:00,-1.4465006477786793
2021-09-10 08:15:00,-1.398975485507131
2021-09-10 08:30:00,-1.34017419397919
