datetime,1A-Th-Chilled Water
2021-09-10 09:00:00,0.0923451669295668
2021-09-10 09:15:00,0.0828289093746807
2021-09-10 09:30:00,0.0724209451759458
2021-09-10 09:45:00,0.0605064965733623
2021-09-10 10:00:00,0.0448594966788865
2021-09-10 10:15:00,0.0271837955701688
2021-09-10 10:30:00,0.0101175984978132
2021-09-10 10:45:00,-1240.8343094059423
2021-09-10 11:00:00,-392.2893265827896
2021-09-10 11:15:00,-1298.3020975966997
2021-09-10 11:30:00,-2245.969298984429
2021-09-10 11:45:00,-884.1853005200034
2021-09-10 12:00:00,-1106.0177937603737
2021-09-10 12:15:00,-1870.942180324871
2021-09-10 12:30:00,-2667.697542497048
2021-09-10 12:45:00,-2226.567322290224
2021-09-10 13:00:00,-3979.807772100427
2021-09-10 13:15:00,-4065.3836358955846
2021-09-10 13:30:00,-2962.7341959576743
2021-09-10 13:45:00,-2563.088684992494
2021-09-10 14:00:00,-1870.2425717977085
2021-09-10 14:15:00,-2292.680815696683
2021-09-10 14:30:00,-3157.565424973639
2021-09-10 14:45:00,-3199.116445987205
2021-09-10 15:00:00,-3255.8369432468144
2021-09-10 15:15:00,-3608.386070995176
2021-09-10 15:30:00,-3005.6949627070103
2021-09-10 15:45:00,-2694.2950154034834
2021-09-10 16:00:00,-2292.251140828909
2021-09-10 16:15:00,-2171.3058558241987
2021-09-10 16:30:00,-1583.0060745808946
2021-09-10 16:45:00,-2394.2530335956285
2021-09-10 17:00:00,-1718.4587150065136
2021-09-10 17:15:00,-1435.4770378767982
2021-09-10 17:30:00,-380.9633389260003
2021-09-10 17:45:00,1.5484277074549635
2021-09-10 18:00:00,1.3932175327986251
2021-09-10 18:15:00,-999.8944226837774
2021-09-10 18:30:00,-1138.2809045168942
2021-09-10 18:45:00,-768.9077531541619
2021-09-10 19:00:00,-637.5462343982165
2021-09-10 19:15:00,-314.90103454406847
2021-09-10 19:30:00,-188.9312006415525
2021-09-10 19:45:00,-52.00146701249658
2021-09-10 20:00:00,-4.998732833785078
2021-09-10 20:15:00,0.8181775997249615
2021-09-10 20:30:00,0.7283769126709387
2021-09-10 20:45:00,0.6687092611757705
2021-09-10 21:00:00,0.6185376804948673
2021-09-10 21:15:00,0.579749995181897
2021-09-10 21:30:00,0.5453370679141103
2021-09-10 21:45:00,0.5063169227312371
2021-09-10 22:00:00,0.4755950691218861
2021-09-10 22:15:00,0.4601550087225826
2021-09-10 22:30:00,0.4186369857033629
2021-09-10 22:45:00,0.4133281113873408
2021-09-10 23:00:00,0.3808919548699974
2021-09-10 23:15:00,0.3656326022520133
2021-09-10 23:30:00,0.3461859263108026
2021-09-10 23:45:00,0.3251446621242986
2021-09-11 00:00:00,0.3165538777270241
2021-09-11 00:15:00,0.3069907315104506
2021-09-11 00:30:00,0.2913647881676596
2021-09-11 00:45:00,0.2766844536669995
2021-09-11 01:00:00,0.2733026607656787
2021-09-11 01:15:00,0.2569138623243032
2021-09-11 01:30:00,0.2464231158618087
2021-09-11 01:45:00,0.2396159144621875
2021-09-11 02:00:00,0.229947170513619
2021-09-11 02:15:00,0.2150728750511113
2021-09-11 02:30:00,0.2084200364689699
2021-09-11 02:45:00,0.1967059148160941
2021-09-11 03:00:00,0.195469098589424
2021-09-11 03:15:00,0.1839029928507186
2021-09-11 03:30:00,0.181275445257284
2021-09-11 03:45:00,0.1784971353736844
2021-09-11 04:00:00,0.1725288275368607
2021-09-11 04:15:00,0.1691108985407279
2021-09-11 04:30:00,0.1691974515886159
2021-09-11 04:45:00,0.1657568888105667
2021-09-11 05:00:00,0.1577601263404513
2021-09-11 05:15:00,0.1511716217704127
2021-09-11 05:30:00,0.14622739340164
2021-09-11 05:45:00,0.152889096571762
2021-09-11 06:00:00,0.1550319218700563
2021-09-11 06:15:00,0.1558006423079355
2021-09-11 06:30:00,0.1490310389469535
2021-09-11 06:45:00,0.1460448501487213
2021-09-11 07:00:00,0.1413478219398252
2021-09-11 07:15:00,0.1454094356959894
2021-09-11 07:30:00,0.1445913247301574
2021-09-11 07:45:00,0.1437344387585849
2021-09-11 08:00:00,0.1266885869190098
2021-09-11 08:15:00,0.0692233832106676
2021-09-11 08:30:00,0.0305116308715257
2021-09-11 08:45:00,0.0332044248054484
2021-09-11 09:00:00,0.0622773750722801
2021-09-11 09:15:00,0.0596357595034204
2021-09-11 09:30:00,0.0403895946370306
2021-09-11 09:45:00,-1089.9452367138488
2021-09-11 10:00:00,-1882.9610773468105
2021-09-11 10:15:00,-1060.5135599367393
2021-09-11 10:30:00,-385.6594993133641
2021-09-11 10:45:00,-1188.111932313388
2021-09-11 11:00:00,-1363.9130982682077
2021-09-11 11:15:00,-1089.6730428485769
2021-09-11 11:30:00,-792.2565839189209
2021-09-11 11:45:00,-616.5559246444369
2021-09-11 12:00:00,-450.2450505984756
2021-09-11 12:15:00,-344.1336898730285
2021-09-11 12:30:00,-275.4119431094822
2021-09-11 12:45:00,-238.05505195365487
2021-09-11 13:00:00,-212.9820357616655
2021-09-11 13:15:00,-195.5567963305044
2021-09-11 13:30:00,-155.0638083445183
2021-09-11 13:45:00,-107.86435962874428
2021-09-11 14:00:00,-80.72437882070604
2021-09-11 14:15:00,-50.34370751140461
2021-09-11 14:30:00,-33.91058282038407
2021-09-11 14:45:00,-20.02460035011517
2021-09-11 15:00:00,-11.459885484084312
2021-09-11 15:15:00,-887.154773605436
2021-09-11 15:30:00,-3929.772751870649
2021-09-11 15:45:00,-5549.435118539548
2021-09-11 16:00:00,-6680.534305332673
2021-09-11 16:15:00,-7180.787647013058
2021-09-11 16:30:00,-6353.711937450904
2021-09-11 16:45:00,-5477.245262315069
2021-09-11 17:00:00,-4531.879606387345
2021-09-11 17:15:00,-3377.4146787241
2021-09-11 17:30:00,-3091.129982970554
2021-09-11 17:45:00,-2574.4068687269987
2021-09-11 18:00:00,-2452.5922268746667
2021-09-11 18:15:00,-2063.459295482501
2021-09-11 18:30:00,-1111.1659809327143
2021-09-11 18:45:00,-271.3686712682913
2021-09-11 19:00:00,-244.54183640710795
2021-09-11 19:15:00,1.483839109652379
2021-09-11 19:30:00,1.3261900482728
2021-09-11 19:45:00,1.2408210451973145
2021-09-11 20:00:00,1.1827965927384632
2021-09-11 20:15:00,1.110925720810693
2021-09-11 20:30:00,1.0239551673947669
2021-09-11 20:45:00,0.9815049283804776
2021-09-11 21:00:00,0.9108890306000282
2021-09-11 21:15:00,0.8920013649873495
2021-09-11 21:30:00,0.8376962107556006
2021-09-11 21:45:00,0.8013465364625642
2021-09-11 22:00:00,0.7591055395162455
2021-09-11 22:15:00,0.7140826616048632
2021-09-11 22:30:00,0.6696575505998106
2021-09-11 22:45:00,0.614474594120673
2021-09-11 23:00:00,0.6032826525378646
2021-09-11 23:15:00,0.5692658418984925
2021-09-11 23:30:00,0.5454484823510618
2021-09-11 23:45:00,0.5274369509421235
2021-09-12 00:00:00,0.4922410383534717
2021-09-12 00:15:00,0.4606188329055806
2021-09-12 00:30:00,0.4335810886102973
2021-09-12 00:45:00,0.4174678925424925
2021-09-12 01:00:00,0.3949126170541728
2021-09-12 01:15:00,0.3719032224665719
2021-09-12 01:30:00,0.3503096152049924
2021-09-12 01:45:00,0.3475733560604495
2021-09-12 02:00:00,0.3333943565509151
2021-09-12 02:15:00,0.3215374864170005
2021-09-12 02:30:00,0.3135230038166079
2021-09-12 02:45:00,0.3024916800565254
2021-09-12 03:00:00,0.2892425383111444
2021-09-12 03:15:00,0.2895129811632367
2021-09-12 03:30:00,0.2767873598421234
2021-09-12 03:45:00,0.2643942420171853
2021-09-12 04:00:00,0.2524103353779253
2021-09-12 04:15:00,0.2498326895400932
2021-09-12 04:30:00,0.2468803211669939
2021-09-12 04:45:00,0.242079853257084
2021-09-12 05:00:00,0.2230937031064633
2021-09-12 05:15:00,0.2272384199650316
2021-09-12 05:30:00,0.2237704011281786
2021-09-12 05:45:00,0.2087025266765598
2021-09-12 06:00:00,0.2054979516590368
2021-09-12 06:15:00,0.2053290899694717
2021-09-12 06:30:00,0.2033244246010128
2021-09-12 06:45:00,0.2085014793639975
2021-09-12 07:00:00,0.2064461785031031
2021-09-12 07:15:00,0.1998807996910103
2021-09-12 07:30:00,0.1997626203914761
2021-09-12 07:45:00,0.1977782801345709
2021-09-12 08:00:00,0.1745654430332376
2021-09-12 08:15:00,0.1153907856960745
2021-09-12 08:30:00,0.0700053366732726
2021-09-12 08:45:00,0.0643275738522373
2021-09-12 09:00:00,0.0759485579219144
2021-09-12 09:15:00,0.0715948682720916
2021-09-12 09:30:00,0.0605679505553527
2021-09-12 09:45:00,0.0551922231941196
2021-09-12 10:00:00,0.0485302772995992
2021-09-12 10:15:00,-537.0135168985784
2021-09-12 10:30:00,-1929.3724852372973
2021-09-12 10:45:00,-1078.4216249352262
2021-09-12 11:00:00,-3236.497105034852
2021-09-12 11:15:00,-3850.331779715003
2021-09-12 11:30:00,-2761.995422234269
2021-09-12 11:45:00,-2181.3855436584445
2021-09-12 12:00:00,-1572.6895239390335
2021-09-12 12:15:00,-3066.8166874227195
2021-09-12 12:30:00,-3524.102827145944
2021-09-12 12:45:00,-3454.956542983276
2021-09-12 13:00:00,-3556.584398370575
2021-09-12 13:15:00,-3497.639694228952
2021-09-12 13:30:00,-3382.18826493081
2021-09-12 13:45:00,-3296.967937859014
2021-09-12 14:00:00,-3262.68427030877
2021-09-12 14:15:00,-3274.539778414965
2021-09-12 14:30:00,-3327.997618977958
2021-09-12 14:45:00,-3343.997750413837
2021-09-12 15:00:00,-3459.8867943668088
2021-09-12 15:15:00,-3483.2583977581744
2021-09-12 15:30:00,-3499.184971420141
2021-09-12 15:45:00,-3460.70148449186
2021-09-12 16:00:00,-3429.9917174762018
2021-09-12 16:15:00,-3269.913403459465
2021-09-12 16:30:00,-2658.549573995615
2021-09-12 16:45:00,-2243.168216948879
2021-09-12 17:00:00,-2216.686441013472
2021-09-12 17:15:00,-1847.3239125815649
2021-09-12 17:30:00,-1770.4198086241618
2021-09-12 17:45:00,-1704.6119475721705
2021-09-12 18:00:00,-1366.7500747072877
2021-09-12 18:15:00,-769.1588552322343
2021-09-12 18:30:00,1.538312163324602
2021-09-12 18:45:00,1.3751145096007462
2021-09-12 19:00:00,1.233631498315935
2021-09-12 19:15:00,1.1805327229463958
2021-09-12 19:30:00,1.067097106880055
2021-09-12 19:45:00,1.0177891632893654
2021-09-12 20:00:00,0.9325307616983728
2021-09-12 20:15:00,0.9000539696658826
2021-09-12 20:30:00,0.8426280339554194
2021-09-12 20:45:00,0.7818752857584259
2021-09-12 21:00:00,0.760514089301448
2021-09-12 21:15:00,0.7369495194316055
2021-09-12 21:30:00,0.7083903638439465
2021-09-12 21:45:00,0.665314930217024
2021-09-12 22:00:00,0.6399771155081552
2021-09-12 22:15:00,0.6046334426909217
2021-09-12 22:30:00,0.5723027699879984
2021-09-12 22:45:00,0.5503421449858608
2021-09-12 23:00:00,0.5178912416417377
2021-09-12 23:15:00,0.4890213974399212
2021-09-12 23:30:00,0.465719116136804
2021-09-12 23:45:00,0.4369674256342017
2021-09-13 00:00:00,0.4068116558468524
2021-09-13 00:15:00,0.3933202551627213
2021-09-13 00:30:00,0.3850409162494
2021-09-13 00:45:00,0.3622267572376901
2021-09-13 01:00:00,0.3468065756400857
2021-09-13 01:15:00,0.3437193862519416
2021-09-13 01:30:00,0.3347700325151109
2021-09-13 01:45:00,0.3178861841437127
2021-09-13 02:00:00,0.3074092331834583
2021-09-13 02:15:00,0.2932634867888903
2021-09-13 02:30:00,0.2863338644117955
2021-09-13 02:45:00,0.2760912225746346
2021-09-13 03:00:00,0.2655253657606317
2021-09-13 03:15:00,0.2494274314465494
2021-09-13 03:30:00,0.2423184571045116
2021-09-13 03:45:00,0.2210086328054886
2021-09-13 04:00:00,0.2101311407816075
2021-09-13 04:15:00,0.1972206527607214
2021-09-13 04:30:00,0.1923091904845121
2021-09-13 04:45:00,0.1836232263166401
2021-09-13 05:00:00,-7.1926101285610855
2021-09-13 05:15:00,-2573.654130934513
2021-09-13 05:30:00,-1135.341286913894
2021-09-13 05:45:00,-1149.4154731800452
2021-09-13 06:00:00,-981.561677663887
2021-09-13 06:15:00,-1029.6443825723366
2021-09-13 06:30:00,-1075.774564741016
2021-09-13 06:45:00,-947.9519168272468
2021-09-13 07:00:00,-914.7879191014032
2021-09-13 07:15:00,-1199.8513197463556
2021-09-13 07:30:00,-1490.0649871217695
2021-09-13 07:45:00,-1610.8374355623048
2021-09-13 08:00:00,-1228.0085656422268
2021-09-13 08:15:00,-1408.8096039197735
2021-09-13 08:30:00,-1334.600745985001
2021-09-13 08:45:00,-1527.178456801765
2021-09-13 09:00:00,-1180.847076897618
2021-09-13 09:15:00,-1363.436191340918
2021-09-13 09:30:00,-1353.1871197001035
2021-09-13 09:45:00,-1587.1783867623465
2021-09-13 10:00:00,-1554.1310451023114
2021-09-13 10:15:00,-1771.2109195858015
2021-09-13 10:30:00,-1673.7888148513812
2021-09-13 10:45:00,-1457.5494492661232
2021-09-13 11:00:00,-1974.7549960633628
2021-09-13 11:15:00,-2134.6251695836204
2021-09-13 11:30:00,-2327.9454661458312
2021-09-13 11:45:00,-2507.8554864327493
2021-09-13 12:00:00,-3003.3296371954025
2021-09-13 12:15:00,-2839.619208151621
2021-09-13 12:30:00,-2970.658668016906
2021-09-13 12:45:00,-3031.22137602993
2021-09-13 13:00:00,-3095.936919250325
2021-09-13 13:15:00,-3213.1834552135
2021-09-13 13:30:00,-3141.040321485245
2021-09-13 13:45:00,-3496.367178550644
2021-09-13 14:00:00,-3612.187585454689
2021-09-13 14:15:00,-2253.6087175463967
2021-09-13 14:30:00,-1809.6196745213508
2021-09-13 14:45:00,-1926.7698357546003
2021-09-13 15:00:00,-2771.1755592846057
2021-09-13 15:15:00,-2734.120014203801
2021-09-13 15:30:00,-2803.688412456597
2021-09-13 15:45:00,-2652.163365409361
2021-09-13 16:00:00,-2602.622785882407
2021-09-13 16:15:00,-2493.4857474783475
2021-09-13 16:30:00,-2398.287823684891
2021-09-13 16:45:00,-2269.994391840348
2021-09-13 17:00:00,-2120.707427002157
2021-09-13 17:15:00,-1928.669715013668
2021-09-13 17:30:00,-1792.3535355749716
2021-09-13 17:45:00,-1626.7310255736154
2021-09-13 18:00:00,-1680.6648471702058
2021-09-13 18:15:00,-2792.8474304755614
2021-09-13 18:30:00,-907.8159161405662
2021-09-13 18:45:00,-1647.9355613260382
2021-09-13 19:00:00,-1765.652842262183
2021-09-13 19:15:00,-1644.7209086206642
2021-09-13 19:30:00,-1219.7314748486344
2021-09-13 19:45:00,0.6335251501920696
2021-09-13 20:00:00,0.5537713503564904
2021-09-13 20:15:00,0.4976123588405807
2021-09-13 20:30:00,-652.0322508117054
2021-09-13 20:45:00,-1089.794807032263
2021-09-13 21:00:00,-1153.6614614331154
2021-09-13 21:15:00,-992.7630458880528
2021-09-13 21:30:00,-1224.7897090078432
2021-09-13 21:45:00,-1142.0395083192
2021-09-13 22:00:00,-885.6948565370661
2021-09-13 22:15:00,-916.665710772266
2021-09-13 22:30:00,-996.6738648625668
2021-09-13 22:45:00,-1056.3130425384384
2021-09-13 23:00:00,-1136.7006651719098
2021-09-13 23:15:00,-958.151725381271
2021-09-13 23:30:00,-1192.8352013420863
2021-09-13 23:45:00,-1056.4699007950355
