datetime,1B-El-Exhaust Fan
2021-08-20 09:15:00,-0.0001002659722222
2021-08-20 09:30:00,-0.0004280256410256
2021-08-20 09:45:00,-0.000232798076923
2021-08-20 10:00:00,0.0005705681818181
2021-08-20 10:15:00,0.0015706673611111
2021-08-20 10:30:00,-0.0004955961538461
2021-08-20 10:45:00,0.0004097015151515
2021-08-20 11:00:00,0.0003521076388888
2021-08-20 11:15:00,3.609722222222223e-05
2021-08-20 11:30:00,0.0004507788461538
2021-08-20 11:45:00,-0.0002848083333333
2021-08-20 12:00:00,0.0011875716666666
2021-08-20 12:15:00,-0.0003191121212121
2021-08-20 12:30:00,-4.595138888889219e-06
2021-08-20 12:45:00,4.075897435897436e-05
2021-08-20 13:00:00,0.0018075841666666
2021-08-20 13:15:00,0.0049485507575757
2021-08-20 13:30:00,0.0034730096153846
2021-08-20 13:45:00,0.005257575
2021-08-20 14:00:00,0.0032520444444444
2021-08-20 14:15:00,-0.0001264583333333
2021-08-20 14:30:00,-0.0004206846153846
2021-08-20 14:45:00,-0.000499034090909
2021-08-20 15:00:00,-3.0458333333327965e-06
2021-08-20 15:15:00,-0.0003275395833333
2021-08-20 15:30:00,0.0011750333333333
2021-08-20 15:45:00,0.0009215689393939
2021-08-20 16:00:00,0.0006664548611111
2021-08-20 16:15:00,0.0009552064102564
2021-08-20 16:30:00,0.0005387679487179
2021-08-20 16:45:00,0.0012942303571428
2021-08-20 17:00:00,0.0011196977272727
2021-08-20 17:15:00,-0.0001835069444444
2021-08-20 17:30:00,-6.564236111111122e-05
2021-08-20 17:45:00,-0.001847695
2021-08-20 18:00:00,-0.0002134234848484
2021-08-20 18:15:00,-0.0006806347222222
2021-08-20 18:30:00,-0.0006335243589743
2021-08-20 18:45:00,-0.0005424477272727
2021-08-20 19:00:00,0.0010080298611111
2021-08-20 19:15:00,0.0032044442307692
2021-08-20 19:30:00,0.0036054679487179
2021-08-20 19:45:00,0.0032033189393939
2021-08-20 20:00:00,0.0038159583333333
2021-08-20 20:15:00,0.0023628166666666
2021-08-20 20:30:00,0.0025359532051282
2021-08-20 20:45:00,0.0038784151515151
2021-08-20 21:00:00,0.0028500848484848
2021-08-20 21:15:00,-0.0022513930555555
2021-08-20 21:30:00,-0.0018280775641025
2021-08-20 21:45:00,-0.0019550083333333
2021-08-20 22:00:00,-0.0025022795454545
2021-08-20 22:15:00,-0.0007467348484848
2021-08-20 22:30:00,-0.0020598430555555
2021-08-20 22:45:00,-0.0004644861111111
2021-08-20 23:00:00,-0.0017764955128205
2021-08-20 23:15:00,-0.0019963484848484
2021-08-20 23:30:00,-0.0006145448717948
2021-08-20 23:45:00,-0.0019634477272727
2021-08-21 00:00:00,-0.0025549777777777
2021-08-21 00:15:00,-0.002733223076923
2021-08-21 00:30:00,-0.0026972744047619
2021-08-21 00:45:00,-0.0022258423611111
2021-08-21 01:00:00,-0.0015705444444444
2021-08-21 01:15:00,-0.0021625692307692
2021-08-21 01:30:00,-0.0027913589285714
2021-08-21 01:45:00,-0.0025602333333333
2021-08-21 02:00:00,-0.0021462458333333
2021-08-21 02:15:00,-0.0033372314102564
2021-08-21 02:30:00,-0.0024609946969696
2021-08-21 02:45:00,-0.0037747861111111
2021-08-21 03:00:00,-0.0016442138888888
2021-08-21 03:15:00,-0.0030012724358974
2021-08-21 03:30:00,-0.0031392291666666
2021-08-21 03:45:00,-0.0016428393939393
2021-08-21 04:00:00,-0.0026792909090909
2021-08-21 04:15:00,-0.00150965
2021-08-21 04:30:00,-0.0031798775641025
2021-08-21 04:45:00,-0.0023932659722222
2021-08-21 05:00:00,-0.0036326409722222
2021-08-21 05:15:00,-0.0026101371794871
2021-08-21 05:30:00,-0.0021436458333333
2021-08-21 05:45:00,-0.0019031708333333
2021-08-21 06:00:00,-0.0011288638888888
2021-08-21 06:15:00,-0.0003524525641025
2021-08-21 06:30:00,-0.0020385878787878
2021-08-21 06:45:00,-0.00171640625
2021-08-21 07:00:00,-0.0010944611111111
2021-08-21 07:15:00,0.0253504788461538
2021-08-21 07:30:00,0.034570234090909
2021-08-21 07:45:00,0.0011008416666666
2021-08-21 08:00:00,-0.0125460555555555
2021-08-21 08:15:00,-0.0127950743589743
2021-08-21 08:30:00,0.0015679523809523
2021-08-21 08:45:00,0.0022921856060606
2021-08-21 09:00:00,0.0010326628787878
2021-08-21 09:15:00,0.0002823576388888
2021-08-21 09:30:00,-0.0003061034722222
2021-08-21 09:45:00,0.0016609758333333
2021-08-21 10:00:00,-0.0006602819444444
